"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"t__SGB40310"	"genotype"	"ASO"	"genotypeASO"	-1.65503792133867	-0.334553933930976	0.611149087125899	0.0514749015514704	0.570676612273865	0.0514749015514704	0.441325852940257	NA	"abundance"	16	16
"t__SGB43003"	"genotype"	"ASO"	"genotypeASO"	1.68762716022975	-0.334553933930976	0.95111445152352	0.0530854366728162	0.570676612273865	0.0530854366728162	0.441325852940257	NA	"abundance"	16	16
"t__SGB43537"	"genotype"	"ASO"	"genotypeASO"	0.856808836567417	-0.334553933930976	0.550206421180555	0.053581506015992	0.570676612273865	0.104292034245042	0.593492730960049	NA	"abundance"	16	15
"t__SGB43539"	"genotype"	"ASO"	"genotypeASO"	1.49737599135007	-0.334553933930976	0.864472729366529	0.054007250372921	0.570676612273865	0.054007250372921	0.441325852940257	NA	"abundance"	16	16
"t__SGB48104"	"genotype"	"ASO"	"genotypeASO"	-2.22315932699632	-0.334553933930976	0.866219144672536	0.051634564385043	0.570676612273865	0.100603000530853	0.593492730960049	NA	"abundance"	16	14
"t__SGB41704"	"genotype"	"ASO"	"genotypeASO"	-1.63503369595612	-0.334553933930976	0.512698654840359	0.0559518956879544	0.571614118707138	0.108773176744833	0.593492730960049	NA	"abundance"	16	7
"t__SGB41731"	"genotype"	"ASO"	"genotypeASO"	0.901250587739621	-0.334553933930976	0.0471992581386041	0.0625607457904072	0.571614118707138	0.121207644666962	0.593492730960049	NA	"abundance"	16	3
"t__SGB40294"	"genotype"	"ASO"	"genotypeASO"	2.04330249506284	0	1.09949443313215	0.0631119689424277	0.571614118707138	0.122240817261065	0.593492730960049	NA	"prevalence"	16	8
"t__SGB40997"	"genotype"	"ASO"	"genotypeASO"	-2.23743099781372	0	1.19837335813443	0.0618936713906817	0.571614118707138	0.119956516223146	0.593492730960049	NA	"prevalence"	16	10
"t__SGB41011"	"genotype"	"ASO"	"genotypeASO"	-2.04330249506283	0	1.09949443313215	0.0631119689424284	0.571614118707138	0.122240817261067	0.593492730960049	NA	"prevalence"	16	8
"t__SGB41512"	"genotype"	"ASO"	"genotypeASO"	-2.23743099781372	0	1.19837335813443	0.0618936713906812	0.571614118707138	0.119956516223145	0.593492730960049	NA	"prevalence"	16	6
"t__SGB41604"	"genotype"	"ASO"	"genotypeASO"	2.23743099781372	0	1.19837335813443	0.0618936713906816	0.571614118707138	0.00877835366517078	0.197025271151611	NA	"prevalence"	16	6
"t__SGB59842"	"genotype"	"ASO"	"genotypeASO"	2.23743099781372	0	1.19837335813443	0.0618936713906809	0.571614118707138	0.119956516223144	0.593492730960049	NA	"prevalence"	16	6
"t__SGB59846"	"genotype"	"ASO"	"genotypeASO"	-2.23743099781372	0	1.19837335813443	0.061893671390681	0.571614118707138	0.119956516223144	0.593492730960049	NA	"prevalence"	16	10
"t__SGB63920"	"genotype"	"ASO"	"genotypeASO"	-2.23743099781372	0	1.19837335813443	0.0618936713906814	0.571614118707138	0.119956516223145	0.593492730960049	NA	"prevalence"	16	10
"t__SGB40962"	"genotype"	"ASO"	"genotypeASO"	-3.97608064170184	0	2.14926766469635	0.0643178776245774	0.574331470619465	0.0643178776245774	0.499700433852486	NA	"prevalence"	16	5
"t__SGB102412"	"genotype"	"ASO"	"genotypeASO"	3.91859088290967	-0.334553933930976	0.462260997648656	0.0709130151325792	0.580675907949431	0.136797374549965	0.612956163953504	NA	"abundance"	16	3
"t__SGB2087"	"genotype"	"ASO"	"genotypeASO"	-1.81647566838852	-0.334553933930976	0.746895384016102	0.0699703398042437	0.580675907949431	0.0699703398042437	0.506188899022673	NA	"abundance"	16	16
"t__SGB21445"	"genotype"	"ASO"	"genotypeASO"	2.79755413096097	-0.334553933930976	1.53679341304888	0.069398020481386	0.580675907949431	0.133979955716037	0.612956163953504	NA	"abundance"	16	12
"t__SGB41011"	"genotype"	"ASO"	"genotypeASO"	-3.79192012471135	-0.334553933930976	1.55014749371168	0.0677808237239322	0.580675907949431	0.122240817261067	0.593492730960049	NA	"abundance"	16	8
"t__SGB41594"	"genotype"	"ASO"	"genotypeASO"	-2.26353372534978	-0.334553933930976	0.96759980427258	0.070693623421439	0.580675907949431	0.136389658450426	0.612956163953504	NA	"abundance"	16	14
"t__SGB41667"	"genotype"	"ASO"	"genotypeASO"	0.490136864875739	-0.334553933930976	0.408220998494965	0.0714396227445673	0.580675907949431	0.0714396227445673	0.506188899022673	NA	"abundance"	16	16
"t__SGB43557"	"genotype"	"ASO"	"genotypeASO"	-0.926416376368193	-0.334553933930976	0.280523905099858	0.0698354270874204	0.580675907949431	0.0698354270874204	0.506188899022673	NA	"abundance"	16	16
"t__SGB41625"	"genotype"	"ASO"	"genotypeASO"	0.95271437378711	-0.334553933930976	0.653686510596678	0.0728139618009336	0.584355085845467	0.0728139618009336	0.506188899022673	NA	"abundance"	16	16
"t__SGB29425"	"genotype"	"ASO"	"genotypeASO"	1.30964408668376	-0.334553933930976	0.829509113650735	0.0777938495202861	0.602458136231453	0.149535816017387	0.612956163953504	NA	"abundance"	16	12
"t__SGB40793"	"genotype"	"ASO"	"genotypeASO"	-1.51827347093412	-0.334553933930976	0.612262445873843	0.077912387115135	0.602458136231453	0.077912387115135	0.516063327741521	NA	"abundance"	16	16
"t__SGB41513"	"genotype"	"ASO"	"genotypeASO"	0.484059557123881	-0.334553933930976	0.416677902461991	0.0779204529510712	0.602458136231453	0.0779204529510712	0.516063327741521	NA	"abundance"	16	16
"t__SGB40993"	"genotype"	"ASO"	"genotypeASO"	1.93056046620896	-0.334553933930976	0.871690773151641	0.0819755957706731	0.626175032754299	0.15723119323939	0.612956163953504	NA	"abundance"	16	5
"t__SGB41677"	"genotype"	"ASO"	"genotypeASO"	3.63481347250515	-0.334553933930976	1.97040218738619	0.0839771914253504	0.633827849567526	0.0497973945339753	0.437351030254914	NA	"abundance"	16	9
"t__SGB41565"	"genotype"	"ASO"	"genotypeASO"	3.67417642384119	-0.334553933930976	1.77115952352153	0.0866874642137501	0.639068050133925	0.16586021197569	0.612956163953504	NA	"abundance"	16	6
"t__SGB41655"	"genotype"	"ASO"	"genotypeASO"	1.07837361610011	-0.334553933930976	0.75856996090347	0.0864676433087854	0.639068050133925	0.0864676433087854	0.554036461586865	NA	"abundance"	16	16
"t__SGB109670"	"genotype"	"ASO"	"genotypeASO"	0.496347022465344	-0.334553933930976	0.466314607853865	0.10438546423183	0.64252800313573	0.10438546423183	0.593492730960049	NA	"abundance"	16	16
"t__SGB27763"	"genotype"	"ASO"	"genotypeASO"	-1.09036904420677	-0.334553933930976	0.402159322102658	0.0910161158359216	0.64252800313573	0.0910161158359216	0.565700166118651	NA	"abundance"	16	16
"t__SGB27780"	"genotype"	"ASO"	"genotypeASO"	-3.36941955402413	-0.334553933930976	1.05594315507158	0.1037503753022	0.64252800313573	0.196736610229053	0.612956163953504	NA	"abundance"	16	4
"t__SGB40190"	"genotype"	"ASO"	"genotypeASO"	-1.91821804697752	-0.334553933930976	0.876443291429518	0.103145139461568	0.64252800313573	0.194923601317361	0.612956163953504	NA	"abundance"	16	12
"t__SGB40964"	"genotype"	"ASO"	"genotypeASO"	-1.96405765690307	-0.334553933930976	0.543456054507501	0.0990855821598968	0.64252800313573	0.188353211727828	0.612956163953504	NA	"abundance"	16	4
"t__SGB41022"	"genotype"	"ASO"	"genotypeASO"	-2.51618550325574	-0.334553933930976	1.12472877428742	0.094853609361402	0.64252800313573	0.180710011513919	0.612956163953504	NA	"abundance"	16	9
"t__SGB42342"	"genotype"	"ASO"	"genotypeASO"	-3.32658825912415	-0.334553933930976	1.5972158630455	0.103744872236524	0.64252800313573	0.196726745957675	0.612956163953504	NA	"abundance"	16	9
"t__SGB59797"	"genotype"	"ASO"	"genotypeASO"	1.13836419999515	-0.334553933930976	0.829164390726361	0.103542555544391	0.64252800313573	0.196364050280118	0.612956163953504	NA	"abundance"	16	14
"t__SGB39778"	"genotype"	"ASO"	"genotypeASO"	3.49650756143995	0	2.14284185875555	0.102739503442485	0.64252800313573	0.194923601317361	0.612956163953504	NA	"prevalence"	16	12
"t__SGB40190"	"genotype"	"ASO"	"genotypeASO"	3.49650756143995	0	2.14284185875555	0.102739503442485	0.64252800313573	0.194923601317361	0.612956163953504	NA	"prevalence"	16	12
"t__SGB41001"	"genotype"	"ASO"	"genotypeASO"	3.49650756143994	0	2.14284185875554	0.102739503442485	0.64252800313573	0.194923601317361	0.612956163953504	NA	"prevalence"	16	12
"t__SGB41477"	"genotype"	"ASO"	"genotypeASO"	3.49650756143995	0	2.14284185875554	0.102739503442483	0.64252800313573	0.102739503442483	0.593492730960049	NA	"prevalence"	16	4
"t__SGB41508"	"genotype"	"ASO"	"genotypeASO"	3.49650756143995	0	2.14284185875555	0.102739503442485	0.64252800313573	0.194923601317361	0.612956163953504	NA	"prevalence"	16	12
"t__SGB41538"	"genotype"	"ASO"	"genotypeASO"	3.49650756143995	0	2.14284185875554	0.102739503442483	0.64252800313573	0.102739503442483	0.593492730960049	NA	"prevalence"	16	4
"t__SGB41549"	"genotype"	"ASO"	"genotypeASO"	3.49650756143996	0	2.14284185875555	0.102739503442484	0.64252800313573	0.19492360131736	0.612956163953504	NA	"prevalence"	16	12
"t__SGB43516"	"genotype"	"ASO"	"genotypeASO"	3.49650756143995	0	2.14284185875555	0.102739503442485	0.64252800313573	0.194923601317361	0.612956163953504	NA	"prevalence"	16	12
"t__SGB45199"	"genotype"	"ASO"	"genotypeASO"	-3.49650756143994	0	2.14284185875554	0.102739503442484	0.64252800313573	0.102739503442484	0.593492730960049	NA	"prevalence"	16	4
"t__SGB102238"	"genotype"	"ASO"	"genotypeASO"	-4.91401708308591	-0.334553933930976	2.61056901584792	0.129977986359191	0.65191118448043	0.243061695780393	0.612956163953504	NA	"abundance"	16	8
"t__SGB102297"	"genotype"	"ASO"	"genotypeASO"	1.63294431834606	-0.334553933930976	1.08515046438871	0.145411109990313	0.65191118448043	0.269677829072012	0.620905658193449	NA	"abundance"	16	6
"t__SGB2088"	"genotype"	"ASO"	"genotypeASO"	-1.57547194854964	-0.334553933930976	0.752504168676495	0.124868520127733	0.65191118448043	0.124868520127733	0.593492730960049	NA	"abundance"	16	16
"t__SGB29420"	"genotype"	"ASO"	"genotypeASO"	0.899381594239456	-0.334553933930976	0.787424686494178	0.144292222611334	0.65191118448043	0.267764199716549	0.620905658193449	NA	"abundance"	16	15
"t__SGB40184"	"genotype"	"ASO"	"genotypeASO"	0.207615236937255	-0.334553933930976	0.325614024154255	0.136937606723231	0.65191118448043	0.136937606723231	0.612956163953504	NA	"abundance"	16	16
"t__SGB40326"	"genotype"	"ASO"	"genotypeASO"	-1.5305650977626	-0.334553933930976	0.733130301765306	0.132212667108167	0.65191118448043	0.246945144872479	0.612956163953504	NA	"abundance"	16	14
"t__SGB41013"	"genotype"	"ASO"	"genotypeASO"	-1.98514179337137	-0.334553933930976	1.04019512461856	0.157944888782892	0.65191118448043	0.0497973945339751	0.437351030254914	NA	"abundance"	16	9
"t__SGB41268"	"genotype"	"ASO"	"genotypeASO"	-1.42204352961896	-0.334553933930976	0.635198598663582	0.121896093294653	0.65191118448043	0.228933529028807	0.612956163953504	NA	"abundance"	16	12
"t__SGB41498"	"genotype"	"ASO"	"genotypeASO"	3.83903439635099	-0.334553933930976	2.3258701242034	0.147338864371101	0.65191118448043	0.272968987788037	0.620905658193449	NA	"abundance"	16	6
"t__SGB41510"	"genotype"	"ASO"	"genotypeASO"	0.344468149120258	-0.334553933930976	0.434053808526669	0.151188922238661	0.65191118448043	0.151188922238661	0.612956163953504	NA	"abundance"	16	16
"t__SGB41522"	"genotype"	"ASO"	"genotypeASO"	-4.99656245441388	-0.334553933930976	0.80981590381092	0.110413331882142	0.65191118448043	0.208635559906967	0.612956163953504	NA	"abundance"	16	3
"t__SGB41531"	"genotype"	"ASO"	"genotypeASO"	1.45437724668504	-0.334553933930976	1.07779582152981	0.13647539608004	0.65191118448043	0.254325258424877	0.612956163953504	NA	"abundance"	16	10
"t__SGB41555"	"genotype"	"ASO"	"genotypeASO"	-5.57933176477639	-0.334553933930976	2.34202329662781	0.111221901935252	0.65191118448043	0.210073492400409	0.612956163953504	NA	"abundance"	16	5
"t__SGB41559"	"genotype"	"ASO"	"genotypeASO"	1.60149438822462	-0.334553933930976	1.12538295977696	0.112200425219269	0.65191118448043	0.211811915019153	0.612956163953504	NA	"abundance"	16	14
"t__SGB41623"	"genotype"	"ASO"	"genotypeASO"	-1.2456752173804	-0.334553933930976	0.555310743862263	0.133077832331852	0.65191118448043	0.24844595520556	0.612956163953504	NA	"abundance"	16	14
"t__SGB41635"	"genotype"	"ASO"	"genotypeASO"	-1.05747670289344	-0.334553933930976	0.411671213496077	0.112205515907362	0.65191118448043	0.112205515907362	0.593492730960049	NA	"abundance"	16	16
"t__SGB41650"	"genotype"	"ASO"	"genotypeASO"	-1.7663898083832	-0.334553933930976	0.860455513001212	0.120600816203054	0.65191118448043	0.120600816203054	0.593492730960049	NA	"abundance"	16	16
"t__SGB43266"	"genotype"	"ASO"	"genotypeASO"	-3.97195274862122	-0.334553933930976	2.13678662366821	0.139868632712063	0.65191118448043	0.260174031007383	0.61468016682446	NA	"abundance"	16	8
"t__SGB43267"	"genotype"	"ASO"	"genotypeASO"	0.715248379194606	-0.334553933930976	0.662513353356125	0.139747550437596	0.65191118448043	0.139747550437596	0.612956163953504	NA	"abundance"	16	16
"t__SGB43453"	"genotype"	"ASO"	"genotypeASO"	0.605057222458525	-0.334553933930976	0.564511054985823	0.124548183491475	0.65191118448043	0.124548183491475	0.593492730960049	NA	"abundance"	16	16
"t__SGB43507"	"genotype"	"ASO"	"genotypeASO"	-1.2125428023172	-0.334553933930976	0.561567293474834	0.146645637997998	0.65191118448043	0.146645637997998	0.612956163953504	NA	"abundance"	16	16
"t__SGB43542"	"genotype"	"ASO"	"genotypeASO"	0.546746240732811	-0.334553933930976	0.551726068725135	0.138945725500706	0.65191118448043	0.138945725500706	0.612956163953504	NA	"abundance"	16	16
"t__SGB45231"	"genotype"	"ASO"	"genotypeASO"	0.802610759462277	-0.334553933930976	0.668212612845071	0.11457321057583	0.65191118448043	0.11457321057583	0.593492730960049	NA	"abundance"	16	16
"t__SGB59815"	"genotype"	"ASO"	"genotypeASO"	-3.69778627937208	-0.334553933930976	0.716592974161425	0.134934911635373	0.65191118448043	0.251662392892701	0.612956163953504	NA	"abundance"	16	3
"t__SGB63182"	"genotype"	"ASO"	"genotypeASO"	0.481774178066303	-0.334553933930976	0.479802372573704	0.126887347113741	0.65191118448043	0.23767429536992	0.612956163953504	NA	"abundance"	16	12
"t__SGB63337"	"genotype"	"ASO"	"genotypeASO"	0.329421717853009	-0.334553933930976	0.433841153538813	0.15951445609079	0.65191118448043	0.15951445609079	0.612956163953504	NA	"abundance"	16	16
"t__SGB65425"	"genotype"	"ASO"	"genotypeASO"	-1.42168525742036	-0.334553933930976	0.537890278382524	0.118785123739689	0.65191118448043	0.223460341857524	0.612956163953504	NA	"abundance"	16	6
"t__SGB94870"	"genotype"	"ASO"	"genotypeASO"	1.10985874801307	-0.334553933930976	0.951552933307011	0.15302804697477	0.65191118448043	0.15302804697477	0.612956163953504	NA	"abundance"	16	16
"t__SGB29422"	"genotype"	"ASO"	"genotypeASO"	-1.5012243277933	0	1.05005356617489	0.15281332794797	0.65191118448043	0.282274742697407	0.620905658193449	NA	"prevalence"	16	7
"t__SGB40963"	"genotype"	"ASO"	"genotypeASO"	-3.01693448117806	0	2.14926766469635	0.160407168421051	0.65191118448043	0.160407168421051	0.612956163953504	NA	"prevalence"	16	3
"t__SGB40984"	"genotype"	"ASO"	"genotypeASO"	-3.01693448117805	0	2.14926766469634	0.160407168421051	0.65191118448043	0.295083877161243	0.620905658193449	NA	"prevalence"	16	13
