kingdom	phylum	class	order	family	genus	species	feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB82505	cohort	Fp7	cohortFp7	-1.670891501922538	-0.10808160704519129	0.5326656094502142	0.006697796443209114	0.46067770658170004	0.013350732409223564	0.48507661086845616	NA	linear	48	38
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__Bacteria_unclassified	s__bacterium_1xD42_87	t__SGB29426	cohort	Fp7	cohortFp7	1.549634289244277	-0.10808160704519129	0.5820990439342866	0.008050875331174878	0.49398433238795575	0.01603693406875164	0.5148709433583024	NA	linear	48	38
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30463	s__GGB30463_SGB43537	t__SGB43537	treatment	Fp	treatmentFp	-1.6213235846624168	0.31267469423665295	0.6838224558258064	0.007912943660352112	0.49398433238795575	0.015763272643332323	0.5148709433583024	NA	linear	48	45
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB25535	s__GGB25535_SGB59638	t__SGB59638	treatment	benCom	treatmentbenCom	-3.4854197866352394	0.2205238020029287	1.2810215023260156	0.008003561119342084	0.49398433238795575	0.015943065248093125	0.5148709433583024	NA	linear	48	30
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidales_unclassified	g__Bacteroidales_unclassified	s__Bacteroidales_bacterium	t__SGB27761	cohort	Fp7	cohortFp7	2.939727338813996	-0.10808160704519129	1.0596077492273803	0.0073828714871171375	0.49398433238795575	0.014711236182838988	0.5148709433583024	NA	linear	48	36
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__GGB27892	s__GGB27892_SGB40326	t__SGB40326	treatment	benCom	treatmentbenCom	-1.5419309987386316	0.2205238020029287	0.6242043185343007	0.008057900457392186	0.49398433238795575	0.016050871155003133	0.5148709433583024	NA	linear	48	46
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_unclassified	f__Clostridia_unclassified	g__GGB81440	s__GGB81440_SGB45230	t__SGB45230	treatment	benCom	treatmentbenCom	3.1966773797112418	0.2205238020029287	1.0458204327230987	0.00864948189591419	0.4947348226287717	0.017224150254760633	0.5221722134122927	NA	linear	48	32
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__GGB28967	s__GGB28967_SGB41678	t__SGB41678	treatment	Fp	treatmentFp	-1.066651708025551	0.31267469423665295	0.4902041276559267	0.008771894018240634	0.4947348226287717	0.008771894018240634	0.3767065867536306	NA	linear	48	48
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__Anaerotruncus	s__Anaerotruncus_sp_1XD42_93	t__SGB43003	genotype	Thy1-ASO	genotypeThy1-ASO	1.309277764392797	-0.31620717382497554	0.5817405229536224	0.008331720803349985	0.4947348226287717	0.008331720803349985	0.3767065867536306	NA	linear	48	48
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_acidifaciens	t__SGB27814	treatment	Fp	treatmentFp	2.622790262806177	0.31267469423665295	0.8338785948122365	0.00871285136380362	0.4947348226287717	0.00871285136380362	0.3767065867536306	NA	linear	48	48
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41462	cohort	Fp7	cohortFp7	-2.192426126344026	-0.10808160704519129	0.7433770562033297	0.009411471518881553	0.49941366300871065	0.018734367241612385	0.5428496836523125	NA	linear	48	33
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB41516	cohort	Fp7	cohortFp7	1.3226112693792895	-0.10808160704519129	0.5136608414854964	0.009281537330023237	0.49941366300871065	0.018476927724837864	0.5428496836523125	NA	linear	48	42
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__GGB28851	s__GGB28851_SGB41518	t__SGB41518	treatment	Fp	treatmentFp	-1.8279498283459472	0.31267469423665295	0.7883020266481423	0.010318872602785856	0.5055597022929129	0.02053126607377918	0.5428496836523125	NA	linear	48	46
k__Bacteria	p__Candidatus_Saccharibacteria	c__CFGB9318	o__OFGB9318	f__FGB9318	g__GGB73364	s__GGB73364_SGB102608	t__SGB102608	treatment	benCom	treatmentbenCom	-3.7165795776278756	0.2205238020029287	1.2159014206536614	0.010398036430137925	0.5055597022929129	0.020687953698673368	0.5428496836523125	NA	linear	48	14
k__Bacteria	p__Bacteria_unclassified	c__Bacteria_unclassified	o__Bacteria_unclassified	f__Bacteria_unclassified	g__GGB28898	s__GGB28898_SGB41580	t__SGB41580	genotype	Thy1-ASO	genotypeThy1-ASO	1.515733314093117	-0.31620717382497554	0.673711413360327	0.011338473755260647	0.5155231738206821	0.022548386523422552	0.5506682036514735	NA	linear	48	35
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_bacterium	t__SGB82505	treatment	Fp	treatmentFp	2.2820351228569806	0.31267469423665295	0.7210033543593526	0.010804155972809593	0.5155231738206821	0.02149158215933438	0.5506682036514735	NA	linear	48	38
k__Bacteria	p__Firmicutes	c__CFGB78117	o__OFGB78117	f__FGB78117	g__GGB42579	s__GGB42579_SGB59774	t__SGB59774	treatment	Fp	treatmentFp	-2.352459031519791	0.31267469423665295	0.9551783472144335	0.011172954274155988	0.5155231738206821	0.02222107364109961	0.5506682036514735	NA	linear	48	27
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_unclassified_SGB41418	t__SGB41418	cohort	Fp7	cohortFp7	5.373629322103489	-0.10808160704519129	1.2358187412473758	0.01145849169782509	0.5155231738206821	0.02278568636366105	0.5506682036514735	NA	linear	48	8
