5c7657ee-666d-4545-a5f4-e3b97972700c	ef1f9867-c5fc-4ba0-838d-848b58467b10	d479236c-8606-41ad-b8e4-006d816e0494	612c986d-545e-45af-8807-2df49f08a01a	0d28bae3-3b00-457b-a62c-3d9edb9fae8a	adbacf26-5d01-459f-86e0-1967c4c3c9eb	d25be762-5047-437f-a749-1049b8be57a3	4f381a59-5b94-4500-a3e0-66a29d472108	76bc6a3b-9d77-4a38-a663-d1472b59c043	dfc17ebb-83f0-4a37-a961-974e60e5f57e	2bcd07f9-960c-4bf9-a147-93daa514d7e8	fdb23de2-cc37-43b6-97a7-b63fa41b3fd2	bec7eb37-dfcd-41d9-bdfc-0bc5ba8f8330	36ff5b45-340f-4508-97f8-2db37a2c0c1a	0fe3ff8e-33c6-4901-8926-4a941a907c76	b1c1e4d6-33bc-4e44-b0ac-1dee48a9c90b	fd90b87b-1ece-4b8b-8bac-a373b6bfc0d2	8cafea18-38fb-4044-aa6e-e3575baf4f75	9e528736-741f-4de9-9adf-e99566a3ec5c	e35b993e-9261-4c7c-ac5d-5598630adf6f	69d5e82f-530b-4de1-b71c-d97e4fee1b23	8026eead-3968-4929-8ac4-126ead00a55d	5a6ae85c-b6fe-4bed-9d79-2fc3d722416f	667fd635-ee7a-4d22-a128-8d7567559348	3a95fb07-9cd4-4410-ab14-6e08cbe8fb4d	64cfc38a-c2fe-4a3c-a92b-4d5eec3c9bec	7eac574e-7a22-47fe-9e95-027a9469978d	5155defe-cf3b-434d-a79b-f97cbd8b7bb3	a55db179-101c-459f-8fbf-a4d0de76765b	888698af-80c8-466d-9e54-b0e61d24495a	40fcafa2-7823-4086-902c-76edd44c8ad7	e76d515a-fbc3-4b37-b542-c6fe625bd623	f498cd34-8ff0-4a82-b15d-8688abc9435d	216699da-5299-480f-87a1-4c4c5ae57e7b	c88e4fdb-0d46-4ae4-b1e8-98933a35feeb	672ea0fc-3873-4ec8-9d2d-57f3c422c197	135f44a7-adf5-43f1-8c2d-4ba8f92187a2	253c2ac0-4eed-4fd8-8b7a-9b091fdec2fc	e9749d55-fecc-4517-a466-9ead9e6d8413	6f87b662-221b-4811-8fe4-c5237d03d957	f3035faf-d71d-4cb0-bb63-64d7b3c38491	2f242b7c-f644-4a6d-ae13-41f3a2d6f125	c80e6d15-520b-4bd0-a67a-62f8a17c035e	a6a8e3b9-4007-4fe4-a891-b85a100f0b29	3eff4ead-173f-43c0-8bf3-928eda3af235	f47bfcd5-7b4b-4670-980b-3e4c9c4a88cf	4a571d8f-049d-4057-8034-883f1fc99ab2	700a1335-1157-4209-88da-172a9d744849
7458.2237037794	5764.700337032	7291.335411822	6344.8608751257	7361.787236945	5080.983057176	5804.5150119301	5713.4909193799	6618.2233800612	6561.4059744244	7996.442780024	6941.5091611926	6687.6009342634	5494.7999673272	6106.3221430051	6356.2115056388	6541.8738520548	8288.425507355	8227.4716171539	5385.5050645865	7987.4919007164	6411.2391108043	7524.7240115809	9412.2919959724	5094.4024470334	6400.6096176892	5395.8477630665	6772.9651850233	7300.0873667073	6080.4497226883	6921.5391089827	4912.0253545947	7330.1010383634	7360.4636579747	7624.455478078	8478.2433951177	6870.4786362721	8211.1193134053	6248.3555247382	8295.3626829591	7380.5566750505	7528.9391793897	6469.5579875212	5763.4317851693	7018.8469395257	6716.978728726	6160.99223584	7374.9505632133
7347.2774486648	4660.9513957398	6606.9710961197	6136.5938254543	7739.7427216615	5049.5918447383	6050.9347128871	6615.2812144428	6638.9402433527	6592.7235524212	7542.6770548976	6280.6088929808	6602.2951865968	5345.1104279173	5389.7574335359	6078.5185986481	6137.957591078	7507.2984954668	7730.9443950588	5469.0257597918	8556.0723155682	7241.4937691085	6877.9125834238	9157.9893967443	4388.2470543515	5896.8783339437005	5468.9933231449	6301.4346899842	6479.4697130348	7172.7695406511	7971.0592911905	4980.0246231808	6817.1099630839	6340.071728506	7355.2758116482	8349.3015865142	6268.7244439968	7871.5401448616	9198.4512503172	7774.844366152	7217.0590566013	7347.9622295283	5824.4939694727	5459.916528795	6985.15857091	6395.6803116654	6518.8584451502	9155.7154488458
7342.7204001356	5559.0406573532	6723.1769913139	6196.913543138	7021.9507451796	4772.7551774151	5499.3649776065	5363.6602332345	6089.7751113383	6230.0748487887	7813.9246028629	6596.7728307004	5914.0017369916	5207.6709580746	6086.8351870869	5863.1921466895	6303.5213757531	7865.4552248438	7674.1849340003	4736.9749569532	7066.9268956508	5968.2655141422	6784.8150297078	9106.2617122716	4746.8932859724	6069.7342541917	4951.9834387285	6561.9351841535	7028.5408361005	5556.3621920954	6922.3204021849	4752.958909735	6870.7346074622	6825.2702245674	7705.3672271339	8103.898706546	6657.3205043987	7893.4623695604	5297.8161621524	7675.7559256059	7053.1108621494	6897.8474885445	5826.5423802002	5492.8076328464	6692.6006295067	6658.5743999181	6092.5246280595	7104.1194052811
7276.9620597911	5241.8954653895	6610.274391873	6284.3453466416	6760.5197587031	4986.212929473	5390.0423794244	5215.5553270851	6122.6950398944	6771.8896226127	7947.9301411646	6766.5065280143	5526.960388452	5209.8557335186	5894.8126471177	5959.9617504191	6540.2557745797	8008.6033965992	7832.6643052832	4961.4977916702	6847.2421989877	5623.4530456732	6112.4988190763	8505.4558157573	4487.7549513062	5933.0782625217	5074.1672687871	6252.2013376656	6856.7606046403	5253.7758902121	6055.9193893287	4972.6616235492	7306.6165887646	5826.1173251955	7602.712872545	8305.2228135385	6460.9447591521	6595.2580898644	5375.3179459967	6644.2423959545	7380.0767182623	6815.7817839074	5682.9441788255	5474.7732359644	6461.2822160012	6760.8693903993	5396.1504185557	7051.6798730649
7270.3938973268	4446.7020134296	6451.4447213728	6030.0236838914	7790.9789285335	4975.565069573	6053.667686497	6685.8307406375	6628.7291714045	6524.6607450073	7412.4252077926	6102.469749983	6576.6643199236	5372.5011225136	5295.1398276104	6057.3689511913	6173.4013422237	7452.4039692235	7620.4428475978	5508.4499807515	8559.4011815711	7357.9287656228	6807.4363324821	8952.8553906009	4272.3841507464	5800.6281277251	5499.3068342285	6197.2748610495	6256.2874122719	7301.4604605256	8074.4431586563	4951.9032865568	6537.984241945	5911.3639695158	7281.9506462776	8227.9822045013	6204.8667524424	7613.2763542393	10465.6319540913	7630.5804963118	7069.0399944597	7213.4018813015	5709.3319762654	5386.0519013567	6883.5186222775	6322.1907317878	6443.2833977898	9545.6580152908
7097.0646909914	3405.0619846691	6334.4937869154	5440.3634129933	6355.9128994154	4852.7610971154	4236.4066184853	6370.5373396142	6155.290102441	6597.1778884475	8107.9185331762	7173.4016964891	5231.6771520235	5779.8904584196	6376.7572522795	8138.7795261179	6423.5766146284	7704.3286004735	8066.4798328987	5614.7632725506	8174.1760329934	6734.6486607277	5542.4605780292	7060.776256359	4389.6658690276	6251.7163875642	4548.6239961181	6290.7257946629	6625.6026128083	5140.8004235881	4674.2770029105	5525.9606472009	6726.8390060738	5050.5373343794	7055.6800188837	7461.1214772816	5277.9998096658	6325.4772891029	8786.8418739533	6313.9850909379	7827.7208299892	8183.2877130392	6013.6336994827	5281.2457110868	6537.7846008746	6425.3811785789	4206.6474554393	9094.4904254915
6944.8962122659	5551.1862575353	6565.3816716329	6202.1571226304	7655.3388263449	4513.7583647157	5547.9216451002	6597.4286774158	6845.1375918978	7532.8744578672	8558.138261287	7421.0257802425	6966.0376066053	5194.2936210348	4896.9909373787	5977.9951550624	5847.3370478247	7672.9894903459	8903.0928960354	6463.7815715206	8256.7646505867	6963.60006084	7490.7454675979	9236.0784969313	5072.2619411144	5968.5550195719	5143.2209937396	6317.7438453306	7163.4217604304	7173.3575864815	8363.9852295708	4803.7652182762	7284.8192084458	7706.6115899548	7452.1561680635	8958.4797173418	6729.3011861369	9335.8683700928	10252.6221431164	9743.697746859	7496.2564817158	7800.8970970523	6565.271086957	5741.6187458729	7454.2202715504	6533.5418788838	7501.2991340227	9227.4515690615
6883.9876917045	4191.7134908449	6052.9538657211	5719.542232931	7239.80216931	4714.8391970069	5691.0962354686	6281.8565954212	6185.2197832656	6261.4151047882	7112.532113949	5797.5297383426	6106.5033104729	5003.9245826701	4874.6641927419	5610.8342897456	5816.2411160028	7178.2743367782	7145.1584719633	5082.6873166971	7973.6278505914	6945.1752802803	6298.508549988	8253.0158689327	3981.3743379169	5543.5100127459	5268.429707286	5824.4458166831	5827.9739005155	6776.3937384383	7472.1620211639	4681.7950718539	6201.518904493	5412.1699318876	6930.0454875032	7938.7396783081	5761.459647668	7060.5862727982	8755.0671000098	6978.8415817504	6709.9898590551	6886.2798571572	5326.4595761808	5132.0159379497	6391.1927962413	6072.804968143	6007.1407860804	8838.9541321999
6813.2320585754	5017.2139710424	6456.300894259	6002.7089079889	6531.8316992167	4708.1836632921	5048.8764419334	5043.1848564093	5831.6412191565	6286.9221369161	7521.502454936	6602.9126464264	5256.5459811063	5016.8546726226	5652.5877865286	5650.456833953	6230.2889620625	7662.9957645494	7544.9901126441	4718.0603670173	6769.4430604235	5432.3140360879	5745.3092214548	8351.7570453222	4316.8466784385	5794.533426304	4832.7603699596	5980.7708389023	6690.888019826	5061.8015124376	6096.219477121	4741.4341353131	7024.2584770699	5487.9674172826	7195.8954311541	7924.2047694349	6285.4101960164	6407.3366476294	5062.1955980429	6521.0542941196	6977.6470380499	6705.1355872321	5499.6528265852	5260.3673539493	6112.7817332495	6310.1747548165	5362.3220607874	6755.3805663052
6811.4757352111	4595.9799080406	6538.5887696566	5784.0084398405	6943.0571862499	4629.7467439822	5506.111397285	5568.1614337569	6031.15152027	6160.1928919562	7081.1708679391	6136.6191612386	5738.3127163974	5239.5101017028	5982.8398522578	6257.7533239303	5923.908821598	7030.2756713495	7940.0738966277	5116.1506723023	7600.8219651675	6026.9571817725	6541.3452587797	8533.0655639671	4268.0059648201	5554.2332921922	4885.7194003219	5781.7630807941	6147.7028537725	5696.2283150797	6001.9137837294	4720.4128306743	7090.6492497525	5398.1908228887	7060.7606588174	7911.4619259441	6055.2142191208	5898.7028975535	7033.5218391174	5924.1471294087	6700.7582347461	7027.0123770134	5874.9571262448	5358.5862529304	6646.1706001832	6134.0522446549	5105.0767553527	7337.528439996
6811.4757352111	4595.9799080406	6538.5887696566	5784.0084398405	6943.0571862499	4629.7467439822	5506.111397285	5568.1614337569	6031.15152027	6160.1928919562	7081.1708679391	6136.6191612386	5738.3127163974	5239.5101017028	5982.8398522578	6257.7533239303	5923.908821598	7030.2756713495	7940.0738966277	5116.1506723023	7600.8219651675	6026.9571817725	6541.3452587797	8533.0655639671	4268.0059648201	5554.2332921922	4885.7194003219	5781.7630807941	6147.7028537725	5696.2283150797	6001.9137837294	4720.4128306743	7090.6492497525	5398.1908228887	7060.7606588174	7911.4619259441	6055.2142191208	5898.7028975535	7033.5218391174	5924.1471294087	6700.7582347461	7027.0123770134	5874.9571262448	5358.5862529304	6646.1706001832	6134.0522446549	5105.0767553527	7337.528439996
6570.0929658035	3856.2936522705	6359.4636258695	5621.7455079676	5833.7276155809	5024.0013291062	5117.9759243744	5388.9289572521	5607.7720171647	6584.7000977347	7955.3262163913	6840.6521196274	4684.2814170193	5246.035071218	5588.3298105455	6932.8149774806	6107.9342846609	7723.0173322953	7511.5060661348	4375.9788129378	6527.8671047335	5153.1624779684	5497.2014006719	8677.9820803484	4118.2597767597	5486.2564759963	4346.0784148497	5738.5718269341	6741.3689767474	4952.9336407679	4213.8501121491	4772.3668315187	7586.7936298566	4180.4315415419	6696.8959300844	7574.4857579856	5635.0223739052	4562.9757641914	5824.9748954486	5026.1888847337	6657.0769869097	6249.2498180042	4889.4536189741	4953.5265390676	6386.9350124594	6349.0380995258	4095.4430267745	5784.7140696129
6175.5660202427	2527.532961466	4837.1993876212	4468.4991525377	5093.4466291892	3929.9170375231	4375.4426661555	4292.5118349251	4507.6567690021	5206.9798696982	7050.1177299611	6398.8609875871	3102.9403830516	4356.5327247383	4187.727995436	5448.3482643205	4882.4693074621	6755.3709846662	6742.4013394431	3321.660341332	4310.2140417655	3671.828311143	3282.0033036929	7312.8232924265	2806.7019845126	4874.0990612841	3895.1809057337	4775.4140169764	5602.0444603719	5097.7963666835	4664.0280006844	4091.3039347383	5980.0492654657	2155.5850726612	5654.1131660114	6092.057093766	3361.4431783841	2874.0670140944	3973.6928835411	2664.3562398307	5238.5460821242	5347.9495427543	3642.5036052256	4313.9328099725	5667.0903757506	4939.518557112	3829.5846047787	3626.1028614865
5929.7587005946	5081.7739891518	6182.9822499187	5587.3128256425	6617.33366335	4021.3109047551	5260.4355804745	5795.5544634472	5646.655264307	5537.6440108684	5306.6589853859	4852.7537632526	6977.732657332	4747.597839426	4582.8756174167	5482.4483879468	4964.9584439878	5940.9452558788	6700.5819772153	5134.0210002813	7927.3224447886	6304.6416054701	6982.6437780266	9226.6905504376	4190.4942157835	4725.6928279692	4562.6727229155	5599.2327530992	5884.4573684143	6967.8746767355	8219.8184526391	4262.4250573387	6172.43884473	7111.1976994298	6458.4026640388	6789.309939534	5838.5344773856	8161.4647439509	9023.8808497225	9088.2523477475	6305.3496310505	5660.6367904104	5297.534282773	4364.6512943294	5746.8871450443	5002.2807149686	6823.3946208734	7843.7450616047
5891.2923741714	4132.6501459694	7044.1329214342	5911.7015308461	8077.2578445197	3490.8207518069	6316.8194233822	6039.7517880228	5977.6580210189	1922.5973047362	2592.9790434111	3254.1443994063	6143.8951228065	4593.9759896429	2734.9145471066	5054.6457787438	2290.4253598668	2466.1034133776	5881.0049490862	5484.9099136201	6903.0471230897	6230.5165657866	5512.6240632701	9537.2007901676	4434.8693490262	3078.9428757657	4589.05569368	5509.4711057067	5264.0705209232	7344.2122127419	7551.7412198873	4698.3611346895	4472.9340082521	4884.6721509388	2432.1629856804	3110.3053130539	5958.7933646097	5591.5792284972	6552.0343668893	5675.1395727116	6098.1978885206	7342.9647374302	6180.83915274	3757.1649447162	7977.9162260634	2359.4244163235	6323.9616838634	7513.9636107415
5765.9378749222	3119.3859317761	5039.8261423053	5139.1639073266	5922.9041370667	3992.8825945796	4385.2186823454	4272.4105154609	5212.3483824609	5900.6005628068	6792.2271715615	5706.7908398654	4783.0852633238	4234.4112664356	4685.4253895513	5310.8571167946	4548.1110674557	6126.4716079581	6412.0427142652	4121.3742162073	5706.6965048186	4887.4835333393	4434.2276136526	6621.1717260236	3231.0731544961	4911.7735954247	3597.2597001647	4678.3454402933	5558.6840914174	4797.291663514	4759.7554840303	4053.0983815103	6678.5284200744	3483.2058050793	5476.8425944753	6080.0153679714	4516.8761677449	4504.548693985	6260.5691258112	5495.781409245	5869.7753343196	5651.6169800502	4450.0151447987	4222.3836237277	5644.1820215544	4953.6032142863	4112.4990516541	5939.0757092924
5753.3476651302	4920.8251753798	5881.3705937299	5449.5240305696	6060.1713742059	3726.3942682562	5025.8012816595	5981.6192682063	5453.2302912085	5039.2462996973	5218.5835654397	4913.9110018889	6741.2976530542	4649.1062751375	4537.5551976294	5490.8462006926	4563.4357411579	5375.9464972318	6097.4692739495	4832.05866177	7866.3661616164	5809.3898854235	6560.7338612181	9250.8525213673	4296.9503932576	5034.0681987597	4504.6442695557	5898.5836870632	6206.0126411433	6519.4900686943	7699.0522193849	4491.6416808559	6642.6535003161	6808.1688113385	6170.7695495224	6576.3273966896	5341.3291659763	7725.7829124664	8345.6823439298	8595.9262453853	6069.0480773679	5527.4169946111	5039.6718836856	3971.1533675454	5827.4139094702	4819.7186811033	6368.7927861732	7156.4200968054
5727.8789637514	4461.1974689288	6002.447004101	4531.9969462031	6559.8328069484	3599.5837157836	5471.7627746517	4826.7018010946	5853.1295068493	5107.8608707759	6769.4510718997	5142.4046189737	6170.6281414124	3461.6965268018	4151.7558396161	3766.6919383911	4601.5664075058	5821.3322794702	5543.1421809788	4219.5041547983	7847.108560353	5887.6589020844	6198.3595530829	7190.0202291935	4472.2756120343	4646.0256489763	3690.7512314899	5667.5637036847	6243.1631152028	5077.3882149635	4846.8747935644	3719.7044085615	5284.8370357483	6676.1656236089	5187.3803642407	6068.9429320013	5381.4942992655	6164.4128869086	6359.550697994	6459.0146822713	5500.6417444761	6770.8756020534	5889.6283739406	4795.3552038118	6432.7327201229	4984.5642362872	4319.4069579563	6681.9592617685
5574.0459401883	4590.0827511306	5751.7560179347	5115.782078248	6043.2657862007	3241.3647725776	4535.42886636	4909.078618351	4769.1861532259	4159.464256616	5394.7177489076	4971.1294507774	5835.0451810754	3973.3324276251	3927.7062771808	4522.8498565355	4294.9711483659	5550.3142708155	5920.8717037952	4563.2980732409	6880.4591457489	5726.162437629	5910.5742482643	7437.1398297381	3923.8819294856	4225.2035622379	3528.9099502039	5181.1206335223	5669.096420106	5715.9811658284	6451.1985941486	3760.3956023365	4870.7070522981	6071.1469059189	4949.8449072862	5983.1654246864	5267.9794619025	7169.7480771932	7428.5970210798	7428.6934269221	5143.2741318237	5651.9915201393	4996.5004260455	4078.2803681154	5628.2522358595	4217.5878912608	5613.4189851702	6737.7297020839
5362.6847741777	4780.2278716911	5699.3070687645	5081.8729703297	6060.1713742059	3655.1551492926	4823.7059158202	5317.1555973219	5162.3638589599	5015.5320266611	4754.3226079783	4340.0321084745	6522.1736629654	4217.3976925813	4126.8573139602	4888.9284493494	4563.4357411579	5375.9464972318	6082.7373696209	4721.0715080826	7394.7548060956	5809.3898854235	6560.7338612181	8560.631930959	3862.8832423343	4295.4442952347	4160.6552387685	5122.8915978193	5330.8443774891	6519.4900686943	7699.0522193849	3829.5730745314	5556.2814304321	6808.1688113385	5881.6136600339	6210.386918609	5341.3291659763	7725.7829124664	8345.6823439298	8595.9262453853	5712.558597422	5102.2730906208	4874.5374039612	3971.1533675454	5254.2609640428	4514.4141182707	6368.7927861732	7156.4200968054
5329.6049243258	3941.7469272376	4610.8268957285	5060.594339778	5206.8535788322	3419.7293776804	3223.1670935239	3397.8399257376	4520.5014395335	4164.8433042166	5303.2876426282	4536.280019919	4999.434031416	4086.8045000576	4754.4695938875	5053.3151440968	5084.5036734862	5746.8604814228	5777.7496869045	3158.3445126085	4990.7849468682	4244.1128381512	4938.844124446	5846.1548181982	3586.8495637137	4530.2416007478	3609.3074241815	5026.0657295774	5394.0127986929	3701.2641264957	3618.2289787141	3911.950986487	4707.8986255304	5373.9899694971	5776.290150759	6325.1094929368	4451.7817248659	4990.3857684351	4165.228828359	6221.8608158009	5319.8427732086	4944.6364907973	4264.9397337806	3885.6970663637	4897.0991194851	5020.4849352935	3701.5196806544	4711.2620878765
5261.3844363283	4939.1446272088	5152.8386571215	4978.2904371367	5207.8790348323	2930.561599405	4356.1500981618	4833.5742162576	4821.6430980302	4390.8624960724	4115.833242815	4238.7616946846	6338.2301167113	4528.5122652964	4033.1556184537	5054.3515864829	3497.4405465834	4014.8236494705	5241.911657131	4102.330874136	6999.689175105	4553.0823835766	6288.085447297	8201.7588540195	4018.4288318503	4239.3753446969	4082.8901998313	5384.3804425289	5603.0090664629	5602.2371947908	6651.602791872	3632.5500394668	5769.9713332325	6727.4279115902	5962.0953100439	5816.0727709492	4815.3801217106	7037.4362824298	5242.9225139558	7970.0019398686	5145.9925331576	4324.8447815135	4627.1244913826	3389.7255875958	5093.8251766862	3829.1447169968	5793.5768264657	5144.4378642942
5248.4385104658	3121.9415199521	5529.0005132315	4840.1966252629	6918.9476898777	3109.4986829457	5170.4812322484	4873.8293533393	4997.8470963477	1847.9481024625	2053.9460758544	2987.3153751563	4879.6459768595	4203.8569282559	2562.863720805	4575.058045068	2081.5379061489	2318.2398179171	5085.9436966651	4573.2825016788	5152.5607961218	5136.7342330237	4058.2772405783	7874.8356093277	3377.4550473297	2810.9622984977	3512.9130177444	4645.3628018534	4489.0740389447	6352.2166318852	6533.9293461756	3926.1293086373	3942.3189521186	3534.5944076866	2283.8634234223	2874.6822937826	4721.2021217399	4133.5906940879	4859.645545519	4107.249139479	5117.1031943364	6216.9743503091	5040.627200315	3378.6906194725	6687.5719979056	2212.5297126175	5273.9653664559	6269.4664831271
5094.2141302326	4979.3225262249	4759.9035074434	4754.8008090781	4687.679575053	2563.3373245278	4022.8533531017	4397.1958399501	4406.3955868529	3957.0552189703	3607.9882227133	3965.1529040349	6043.5365782495	4797.3810333134	3830.0099781763	5010.9196299368	2904.6088037264	3360.2245695142	4773.3684935422	3709.9719328231	6517.6391951054	3939.4320822082	6100.910964039	7918.3152147526	4043.8416565825	3950.9949607654	3917.5328908961	5420.2248512676	5678.0548897436	5069.1760002972	6027.0025275955	3304.1862715284	5416.0798330359	6643.446306514	5923.0066136619	5351.9945682689	4444.0785306352	6632.0249577998	4038.3207297997	7507.9773405193	4631.5883356885	3809.8962822655	4329.2038319054	3044.6982184022	4789.2385024989	3367.8905856121	5420.4756413462	4155.0978756911
4981.8828393768	3435.4201753217	5040.4852817762	4590.6508457322	5269.7233133691	2968.7326986889	3772.8641208191	4499.2604821473	4308.0633843807	3706.9186370692	4817.9640518012	4438.3376997023	4228.9702959745	3641.0373320454	3553.6121001254	4122.8511739722	3852.2964809598	5042.5349338186	5299.8815055111	3744.9297315571	6150.7794818687	5233.6116180112	4319.1781741801	5841.532697793	3117.5766488272	3754.0284299544	3124.5345500183	4525.7235159367	5205.2182176294	4204.6688417217	4722.663411334	3669.5066764539	4561.3336384966	3947.7973578135	4412.7324167507	5374.0208667283	4367.6768950248	6136.6708585641	8461.0478396687	5966.7867653718	4664.5541861664	4950.289390213	4186.0174671047	3580.0721629879	5100.7194496466	3843.793123942	3866.9285972462	6714.4789760053
4663.4315113677	2470.8755637776	4659.7707038101	3799.6941376657	3920.9121820179	3881.8918979401	3734.8627759356	3927.805714194	3936.0979795426	5155.4559663115	6354.9255729541	4967.2627280833	2918.6542896521	3578.3648178345	4008.3757697924	4930.7290189609	4798.8375775085	6421.914125632	5285.8814368258	3009.4600232941	4633.6716082437	3813.7987499038	3829.7756675129	6336.6281088463	2863.0545333874	3943.0185728118	2988.2899095354	4121.0071236917	4885.2548994743	3170.5473128773	2440.1511592276	3301.215119201	5491.0938227128	2638.3759291071	4737.7757697617	5336.5244182388	4021.915304032	2926.5611225966	3993.1516459234	3002.9470076101	4771.0605854311	4726.8322124519	3457.9041809485	3854.8851957303	4547.6609170837	4826.799691226	2513.6585114254	3948.7050840353
4555.0905499504	4048.3049325925	5848.3974525559	3644.6007015214	5165.2275582837	3678.3727242983	4889.2769046411	5319.2923708064	4332.5898938352	2565.7796542243	3625.8298989199	3359.3997696386	5186.8617902729	2534.0007090217	3561.7010634418	4100.5146238524	3053.5517634202	3737.3530752072	4356.8964101688	3844.9925504187	7731.643287215	5513.8348313217	6304.351086244	7884.9153722426	3540.9922034558	2871.879970669	2849.7592694424	5100.2491794316	4827.4024041067	6599.2059602788	6816.331101915	2837.3689720151	3644.7917326193	6279.3652637888	3962.9820930997	4212.895619615	4332.7123071514	8618.3637232885	9344.4302440396	7626.5165453108	5559.9043229133	4823.7557018628	4102.378931824	2816.5973507304	6626.1417198926	3485.9207900353	6524.1676846805	7305.4258342699
