"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"t__SGB41435"	"treatment"	"benCom"	"treatmentbenCom"	2.00982201992778	0.235996724528006	0.834646103928201	0.0618529205301407	0.507374847940503	0.119880057282174	0.497903850778946	NA	"abundance"	16	12
"t__SGB41457"	"treatment"	"benCom"	"treatmentbenCom"	1.31133908842313	0.235996724528006	0.501029645091321	0.0614537260244199	0.507374847940503	0.119130891606555	0.497903850778946	NA	"abundance"	16	13
"t__SGB41480"	"treatment"	"benCom"	"treatmentbenCom"	-1.43411402281998	0.235996724528006	1.05908648310156	0.145098513188568	0.507374847940503	0.269143447847603	0.55044492470463	NA	"abundance"	16	13
"t__SGB41507"	"treatment"	"benCom"	"treatmentbenCom"	6.19337215195361	0.235996724528006	2.36971604330521	0.0458313444163898	0.507374847940503	0.0895621767017659	0.497903850778946	NA	"abundance"	16	8
"t__SGB41516"	"treatment"	"benCom"	"treatmentbenCom"	0.965710329595069	0.235996724528006	0.456610628776815	0.144893376512237	0.507374847940503	0.144893376512237	0.497903850778946	NA	"abundance"	16	16
"t__SGB41523"	"treatment"	"benCom"	"treatmentbenCom"	1.38749039939664	0.235996724528006	0.653176279116589	0.10888540303413	0.507374847940503	0.205914775074356	0.540911714814353	NA	"abundance"	16	14
"t__SGB41565"	"treatment"	"benCom"	"treatmentbenCom"	4.30617122845938	0.235996724528006	1.67198495376041	0.0512362846933223	0.507374847940503	0.0998474125174695	0.497903850778946	NA	"abundance"	16	8
"t__SGB41569"	"treatment"	"benCom"	"treatmentbenCom"	1.46092372761622	0.235996724528006	0.610976363664813	0.0694752642926622	0.507374847940503	0.0694752642926622	0.497903850778946	NA	"abundance"	16	16
"t__SGB41609"	"treatment"	"benCom"	"treatmentbenCom"	-0.937405383519275	0.235996724528006	0.589880238089664	0.070925939810754	0.507374847940503	0.070925939810754	0.497903850778946	NA	"abundance"	16	16
"t__SGB41647"	"treatment"	"benCom"	"treatmentbenCom"	0.904946897009766	0.235996724528006	0.357356775296378	0.0977439067041252	0.507374847940503	0.0977439067041252	0.497903850778946	NA	"abundance"	16	16
"t__SGB41657"	"treatment"	"benCom"	"treatmentbenCom"	2.85851723809463	0.235996724528006	1.02534818918857	0.0385481499221514	0.507374847940503	0.0756103399818821	0.497903850778946	NA	"abundance"	16	9
"t__SGB41662"	"treatment"	"benCom"	"treatmentbenCom"	1.24818128961233	0.235996724528006	0.62513417906521	0.133709025232862	0.507374847940503	0.133709025232862	0.497903850778946	NA	"abundance"	16	16
"t__SGB41667"	"treatment"	"benCom"	"treatmentbenCom"	1.28071821274271	0.235996724528006	0.622928251478993	0.121133381255708	0.507374847940503	0.121133381255708	0.497903850778946	NA	"abundance"	16	16
"t__SGB41669"	"treatment"	"benCom"	"treatmentbenCom"	1.72134577060169	0.235996724528006	0.729796934398897	0.0846296844081607	0.507374847940503	0.162097185333296	0.49835093269005	NA	"abundance"	16	9
"t__SGB41670"	"treatment"	"benCom"	"treatmentbenCom"	-1.93063824325791	0.235996724528006	1.32577691201706	0.137752125221401	0.507374847940503	0.256528602439789	0.540911714814353	NA	"abundance"	16	11
"t__SGB41671"	"treatment"	"benCom"	"treatmentbenCom"	3.29662922554312	0.235996724528006	1.11792177090413	0.0297960318212054	0.507374847940503	0.0587042601301205	0.497903850778946	NA	"abundance"	16	9
"t__SGB41704"	"treatment"	"benCom"	"treatmentbenCom"	1.09937840988849	0.235996724528006	0.398299657302025	0.0685361987453704	0.507374847940503	0.124498965867023	0.497903850778946	NA	"abundance"	16	11
"t__SGB41718"	"treatment"	"benCom"	"treatmentbenCom"	1.44896776833797	0.235996724528006	0.74410303400399	0.133468938782843	0.507374847940503	0.249123919945867	0.540911714814353	NA	"abundance"	16	14
"t__SGB42317"	"treatment"	"benCom"	"treatmentbenCom"	-0.224272578855663	0.235996724528006	0.256705883024996	0.127175948928338	0.507374847940503	0.127175948928338	0.497903850778946	NA	"abundance"	16	16
"t__SGB42338"	"treatment"	"benCom"	"treatmentbenCom"	1.50874584900335	0.235996724528006	0.665201748392222	0.11860215053201	0.507374847940503	0.223137830953202	0.540911714814353	NA	"abundance"	16	7
"t__SGB42493"	"treatment"	"benCom"	"treatmentbenCom"	-1.18694684092917	0.235996724528006	0.87913053036967	0.131165076482966	0.507374847940503	0.131165076482966	0.497903850778946	NA	"abundance"	16	16
"t__SGB42949"	"treatment"	"benCom"	"treatmentbenCom"	1.69636627066538	0.235996724528006	0.866531356948084	0.118972570949546	0.507374847940503	0.223790669260747	0.540911714814353	NA	"abundance"	16	15
"t__SGB42958"	"treatment"	"benCom"	"treatmentbenCom"	-0.43979639135839	0.235996724528006	0.31381192970054	0.0643201744938278	0.507374847940503	0.0643201744938278	0.497903850778946	NA	"abundance"	16	16
"t__SGB43075"	"treatment"	"benCom"	"treatmentbenCom"	-2.59315559874577	0.235996724528006	1.2574303961928	0.0555234476603308	0.507374847940503	0.107964042080572	0.497903850778946	NA	"abundance"	16	10
"t__SGB43261"	"treatment"	"benCom"	"treatmentbenCom"	-1.96688042529507	0.235996724528006	1.2686748976889	0.121898360159934	0.507374847940503	0.228937510110187	0.540911714814353	NA	"abundance"	16	10
"t__SGB43494"	"treatment"	"benCom"	"treatmentbenCom"	4.23824305428151	0.235996724528006	1.68274837917052	0.0390756565969952	0.507374847940503	0.0766244062555041	0.497903850778946	NA	"abundance"	16	12
"t__SGB43514"	"treatment"	"benCom"	"treatmentbenCom"	-1.54486155964176	0.235996724528006	0.841447124410849	0.0550587583355329	0.507374847940503	0.0550587583355329	0.497903850778946	NA	"abundance"	16	16
