Domain	Phylum	Class	Order	Family	Genus	Species	SGB
Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	UBA71		SGB19946
Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	UBA71		SGB19948
Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	UBA71	UBA71 sp002506425	SGB19955
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloquadratum	Haloquadratum walsbyi	SGB203
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halanaeroarchaeum	Halanaeroarchaeum sulfurireducens	SGB207
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halodesulfurarchaeum	Halodesulfurarchaeum formicicum	SGB208
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halovenus	Halovenus aranensis	SGB210
Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A sp900769095	SGB21046
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus	Haladaptatus paucihalophilus	SGB213
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus	Haladaptatus sp001625445	SGB214
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus	Haladaptatus litoreus	SGB215
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Natronomonas	Natronomonas pharaonis	SGB218
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Natronomonas	Natronomonas moolapensis	SGB219
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halorhabdus	Halorhabdus tiamatea	SGB220
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halorhabdus	Halorhabdus utahensis	SGB221
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula japonica	SGB222
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula argentinensis	SGB223
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula marismortui	SGB224
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula hispanica	SGB225
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula vallismortis	SGB226
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula rubripromontorii	SGB227
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halorientalis	Halorientalis regularis	SGB228
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halorientalis	Halorientalis persicus	SGB229
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halorientalis	Halorientalis sp001989615	SGB230
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halomicrobium	Halomicrobium mukohataei	SGB231
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halomicrobium	Halomicrobium zhouii	SGB232
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halosimplex	Halosimplex carlsbadense	SGB233
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halohasta	Halohasta litchfieldiae	SGB234
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natrarchaeobaculum	Natrarchaeobaculum sulfurireducens	SGB23423
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natrarchaeobaculum	Natrarchaeobaculum aegyptiacum	SGB23424
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum sp003287355	SGB23425
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloplanus	Haloplanus rubicundus	SGB23427
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloplanus	Haloplanus salinus	SGB23428
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax mucosum	SGB23432
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogeometricum	Halogeometricum limi	SGB23433
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Haladaptatus	Haladaptatus sp003298465	SGB23435
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula taiwanensis	SGB23436
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halalkaliarchaeum	Halalkaliarchaeum desulfuricum	SGB23438
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	HARCEL1	HARCEL1 sp003058365	SGB23439
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halolamina	Halolamina sp000224475	SGB235
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium sp000230955	SGB236
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax larsenii	SGB237
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax elongans	SGB238
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax mediterranei	SGB239
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax prahovense	SGB240
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax volcanii	SGB241
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax sulfurifontis	SGB242
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax profundi	SGB243
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halopelagius	Halopelagius longus	SGB244
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halopelagius	Halopelagius inordinatus	SGB245
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogeometricum	Halogeometricum borinquense	SGB246
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogeometricum	Halogeometricum pallidum	SGB247
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogeometricum	Halogeometricum rufum	SGB248
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogranum	Halogranum rubrum	SGB249
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogranum	Halogranum amylolyticum	SGB250
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halogranum	Halogranum gelatinilyticum	SGB251
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloprofundus	Haloprofundus marisrubri	SGB252
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Salinigranum	Salinigranum rubrum	SGB253
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloplanus	Haloplanus vescus	SGB254
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Salinarchaeaceae	Salinarchaeum	Salinarchaeum sp000403645	SGB255
Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	Methanospirillum lacunae	SGB25567
Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	Methanospirillum stamsii	SGB25568
Archaea	Undinarchaeota	Undinarchaeia	Undinarchaeales	Undinarchaeaceae	Undinarchaeum	Undinarchaeum sp002687935	SGB25571
Archaea	Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Thermoplasmataceae	Thermoplasma	Thermoplasma sp003205235	SGB25572
Archaea	Halobacteriota	Syntropharchaeia	ANME-1	ANME-1	ANME1a	ANME1a sp003194425	SGB25575
Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanococcoides	Methanococcoides methylutens	SGB25577
Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanococcoides	Methanococcoides vulcani	SGB25578
Archaea	Halobacteriota	Methanonatronarchaeia	Methanonatronarchaeales	PZKD01	PZKD01	PZKD01 sp003034855	SGB25582
Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	Thalassarchaeum	Thalassarchaeum sp002501885	SGB25584
Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	Thalassarchaeum		SGB25587
Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O1	MGIIb-O1 sp002497895	SGB25588
Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O3	MGIIb-O3 sp002172185	SGB25589
Archaea	Thermoplasmatota	EX4484-6	EX4484-6	EX4484-6	EX4484-6	EX4484-6 sp002254385	SGB25590
Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus sp003175215	SGB25593
Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	CSP1-1	CSP1-1 sp001443365	SGB25597
Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosotalea	Nitrosotalea sp001917995	SGB25598
Archaea	Thermoplasmatota	Poseidoniia	MGIII	CG-Epi1	CG-Epi1	CG-Epi1 sp001875345	SGB25599
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natronoarchaeaceae	Natronoarchaeum	Natronoarchaeum philippinense	SGB256
Archaea	Thermoplasmatota	Poseidoniia	MGIII	CG-Epi1	CG-Epi1	CG-Epi1 sp002724775	SGB25600
Archaea	Thermoplasmatota	Poseidoniia	MGIII	CG-Epi1	CG-Epi1	CG-Epi1 sp014240055	SGB25601
Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	ARS1285	ARS1285 sp002688165	SGB25606
Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	GCA-2688095	GCA-2688095	GCA-2688095 sp002688095	SGB25610
Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	GW2011-AR1	GW2011-AR1 sp002762735	SGB25611
Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	ARS1309	ARS1309 sp002688015	SGB25616
Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	Methanosphaera sp003268005	SGB25620
Archaea	Nanoarchaeota	Nanoarchaeia	Nanoarchaeales	Nanopusillaceae	Nanopusillus	Nanopusillus stetteri_A	SGB25628
Archaea	Thermoproteota	Thermoproteia	Marsarchaeales	Marsarchaeaceae	ECH-B-1	ECH-B-1 sp003019535	SGB25634
Archaea	Thermoproteota	Thermoproteia	Marsarchaeales	Marsarchaeaceae	BE-D	BE-D sp003019595	SGB25635
Archaea	Thermoproteota	Thermoproteia	Sulfolobales	Sulfolobaceae	Acidianus_B	Acidianus_B brierleyi	SGB25637
Archaea	Thermoproteota	Thermoproteia	Sulfolobales	Sulfolobaceae	Acidianus	Acidianus sulfidivorans	SGB25638
Archaea	Thermoproteota	Thermoproteia	Sulfolobales	Sulfolobaceae	Metallosphaera	Metallosphaera hakonensis	SGB25639
Archaea	Thermoproteota	Thermoproteia	Sulfolobales	AG1	AG1	AG1 sp003116855	SGB25640
Archaea	Thermoproteota	Thermoproteia	Sulfolobales	Acidilobaceae	Acidilobus	Acidilobus sp000495735	SGB25641
Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A thaueri	SGB25645
Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_C	Methanobrevibacter_C sp003315655	SGB25647
Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus barossii	SGB25650
Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus profundus	SGB25652
Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus siculi	SGB25653
Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus gorgonarius	SGB25654
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium salinarum	SGB257
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium hubeiense	SGB258
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium jilantaiense	SGB259
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum	Halarchaeum acidiphilum	SGB260
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halobellus	Halobellus clavatus	SGB261
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halobellus	Halobellus limi	SGB262
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halobaculum	Halobaculum tyrrellense	SGB263
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halobaculum	Halobaculum gomorrense	SGB264
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halolamina	Halolamina pelagica_B	SGB265
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halolamina	Halolamina pelagica	SGB266
Archaea	Thermoproteota	Bathyarchaeia	B26-1	UBA233	PALSA-986	PALSA-986 sp009781675	SGB26674
Archaea	Thermoproteota	Bathyarchaeia	B26-1	UBA233	PALSA-986	PALSA-986 sp009783705	SGB26675
Archaea	Thermoproteota	Bathyarchaeia	B26-1	UBA233	PALSA-986	PALSA-986 sp009787175	SGB26677
Archaea	Thermoproteota	Bathyarchaeia	B26-1	UBA233	PALSA-986	PALSA-986 sp009787585	SGB26679
Archaea	Thermoproteota	Bathyarchaeia	B26-1	UBA233	PALSA-986	PALSA-986 sp009779045	SGB26680
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halolamina	Halolamina sp002025255	SGB267
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halopenitus	Halopenitus persicus	SGB268
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halopenitus	Halopenitus malekzadehii	SGB269
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum hochstenium	SGB270
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum		SGB271
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum ezzemoulense	SGB272
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum coriense	SGB273
Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_B	Methanobrevibacter_B wolinii	SGB27349
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum distributum	SGB274
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum tropicale	SGB275
Archaea	Thermoproteota	Thermoproteia	Thermoproteales	Thermocladiaceae	Caldivirga	Caldivirga sp001663375	SGB27516
Archaea	Thermoproteota	Thermoproteia	Thermoproteales	Thermocladiaceae	Vulcanisaeta_B	Vulcanisaeta_B thermophila	SGB27517
Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosotenuis	Nitrosotenuis cloacae	SGB27519
Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosotenuis	Nitrosotenuis aquarius	SGB27520
Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosotenuis	Nitrosotenuis chungbukensis	SGB27521
Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus sp900620265	SGB27522
Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus sp001541925	SGB27524
Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosotalea	Nitrosotalea bavarica	SGB27525
Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus	Methanohalophilus profundi	SGB27529
Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanococcoides	Methanococcoides sp900774055	SGB27532
Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanolobus	Methanolobus psychrotolerans	SGB27534
Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanolobus	Methanolobus sp004745425	SGB27535
Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanimicrococcus	Methanimicrococcus blatticola	SGB27538
Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales_A	Methermicoccaceae	Methermicoccus	Methermicoccus shengliensis	SGB27540
Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum	Methanocorpusculum parvum	SGB27541
Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanofollaceae	Methanofollis	Methanofollis ethanolicus	SGB27542
Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanofollaceae	Methanofollis	Methanofollis sp004297185	SGB27543
Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanoculleaceae	Methanoculleus	Methanoculleus horonobensis	SGB27544
Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanoculleaceae	Methanoculleus	Methanoculleus thermophilus	SGB27545
Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanoculleaceae	Methanoculleus_A	Methanoculleus_A taiwanensis	SGB27546
Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanolinea_A		SGB27547
Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanomicrobium	Methanomicrobium mobile	SGB27548
Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanolacinia	Methanolacinia paynteri	SGB27549
Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanogenium	Methanogenium cariaci	SGB27550
Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrosocosmicus	Nitrosocosmicus franklandus	SGB27554
Archaea	Thermoproteota	Korarchaeia	Korarchaeales	Korarchaeaceae	Methanodesulfokores	Methanodesulfokores washburnensis	SGB27555
Archaea	Thermoproteota	Thermoproteia	Sulfolobales	Sulfolobaceae	Sulfuracidifex	Sulfuracidifex metallicus	SGB27559
Archaea	Thermoproteota	Thermoproteia	Sulfolobales	Sulfolobaceae	Sulfuracidifex	Sulfuracidifex tepidarius	SGB27560
Archaea	Thermoproteota	Thermoproteia	Sulfolobales	Sulfolobaceae	Sulfodiicoccus	Sulfodiicoccus acidiphilus	SGB27561
Archaea	Thermoproteota	Thermoproteia	Sulfolobales	Acidilobaceae	Acidilobus	Acidilobus sp003431325	SGB27566
Archaea	Methanobacteriota_A	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus	Methanothermococcus thermolithotrophicus	SGB27568
Archaea	Methanobacteriota_A	Methanococci	Methanococcales	Methanococcaceae	Methanofervidicoccus	Methanofervidicoccus abyssi	SGB27569
Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium_D	Methanobacterium_D veterum	SGB27570
Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium_B	Methanobacterium_B sp000744455	SGB27571
Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanothermobacteraceae_A	Methanothermobacter_A	Methanothermobacter_A tenebrarum	SGB27577
Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp900198835	SGB27580
Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus zilligii	SGB27581
Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp002214525	SGB27582
Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Palaeococcus	Palaeococcus ferrophilus	SGB27583
Archaea	Methanobacteriota_A	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus sp002201895	SGB27584
Archaea	Thermoproteota	Bathyarchaeia	B26-1	UBA233	PALSA-986	PALSA-986 sp003589585	SGB27591
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum sodomense	SGB276
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum californiense	SGB277
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum sp002252755	SGB278
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum kocurii	SGB279
Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011-AR4	GCA-2688775	GCA-2688775 sp002688775	SGB28
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum lipolyticum	SGB280
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum saccharovorum	SGB281
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum sp002286985	SGB282
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum halophilum	SGB283
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum persicum	SGB284
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum lacusprofundi	SGB285
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum aidingense	SGB286
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum halodurans	SGB287
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum vacuolatum	SGB289
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Haloarchaeobius	Haloarchaeobius iranensis	SGB290
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halovivax	Halovivax ruber	SGB291
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halovivax	Halovivax asiaticus	SGB292
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halostagnicola	Halostagnicola sp000691505	SGB293
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halostagnicola	Halostagnicola kamekurae	SGB294
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halostagnicola	Halostagnicola larsenii	SGB295
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natrialba	Natrialba aegyptia	SGB296
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natrialba	Natrialba asiatica	SGB297
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natrialba	Natrialba magadii	SGB298
